,palavra,rec,pont
7584,fugir-lhe,1,0.017353413503493807
7582,prometo-te,1,0.017353413503493807
2956,esvazando-se,1,0.017353413503493807
2972,pausado,1,0.017353413503493807
7096,conhecem,1,0.017353413503493807
7098,imitava,1,0.017353413503493807
7101,encontrar,1,0.017353413503493807
7102,trepadeira,1,0.017353413503493807
7107,escolhidas,1,0.017353413503493807
7108,destinadas,1,0.017353413503493807
7109,admirou-as,1,0.017353413503493807
7111,inato,1,0.017353413503493807
2999,grupar-se,1,0.017353413503493807
2994,prolongaram-se,1,0.017353413503493807
2993,clarim,1,0.017353413503493807
2992,melancólicos,1,0.017353413503493807
2987,cediam,1,0.017353413503493807
2980,derradeiro,1,0.017353413503493807
2977,sussurro,1,0.017353413503493807
7586,faríamos,1,0.017353413503493807
7093,mordido,1,0.017353413503493807
7092,sofreguidão,1,0.017353413503493807
7072,rosados,1,0.017353413503493807
7062,pululavam,1,0.017353413503493807
7064,esvoaçou,1,0.017353413503493807
7065,coleópteros,1,0.017353413503493807
7068,lavandeira-de-deus,1,0.017353413503493807
7070,suspende-se,1,0.017353413503493807
7071,lavandeira,1,0.017353413503493807
7073,acariciou-a,1,0.017353413503493807
7088,malha,1,0.017353413503493807
7077,respondesse,1,0.017353413503493807
7078,causaram,1,0.017353413503493807
7080,pronunciadas,1,0.017353413503493807
7082,rouca,1,0.017353413503493807
7085,ninhada,1,0.017353413503493807
7087,almofada,1,0.017353413503493807
2973,ângelus,1,0.017353413503493807
7095,olhou-a,1,0.017353413503493807
7590,falando,1,0.017353413503493807
2968,crastas,1,0.017353413503493807
2964,urutau,1,0.017353413503493807
7589,obedeço,1,0.017353413503493807
7587,cumpriríamos,1,0.017353413503493807
2969,ecoar,1,0.017353413503493807
2963,enche,1,0.017353413503493807
2966,sonoras,1,0.017353413503493807
2960,respira,1,0.017353413503493807
256,estampido,4,0.017322302535311026
8853,estranheza,1,0.017313520598888073
7452,cavalaria,1,0.017313520598888073
6788,desculpar,1,0.017313520598888073
8852,certeira,1,0.017313520598888073
8851,instantaneamente,1,0.017313520598888073
7451,estilos,1,0.017313520598888073
5343,pronunciado,1,0.017313520598888073
7454,tradições,1,0.017313520598888073
6786,farias,1,0.017313520598888073
6787,duvida,1,0.017313520598888073
5341,cavernosa,1,0.017313520598888073
8837,degenerada,1,0.017313520598888073
6785,irradiou,1,0.017313520598888073
8836,inveterado,1,0.017313520598888073
8854,sonoro,1,0.017313520598888073
6783,passaria,1,0.017313520598888073
4794,vistosa,1,0.017313520598888073
5342,sepulcral,1,0.017313520598888073
6792,arrancasse,1,0.017313520598888073
6790,renegava,1,0.017313520598888073
7448,tomo-vos,1,0.017313520598888073
5300,doge,1,0.017313520598888073
5302,pedaços,1,0.017313520598888073
7438,problema,1,0.017313520598888073
6795,compreendo-te,1,0.017313520598888073
5303,incendidos,1,0.017313520598888073
5304,cobiça,1,0.017313520598888073
7441,camisa,1,0.017313520598888073
7443,examinou-as,1,0.017313520598888073
5319,jurai,1,0.017313520598888073
5320,tremerá,1,0.017313520598888073
5321,obedecereis,1,0.017313520598888073
7444,descarregadas,1,0.017313520598888073
5323,juramos,1,0.017313520598888073
5331,incomodarem,1,0.017313520598888073
7447,envergonhar-se,1,0.017313520598888073
5332,irão,1,0.017313520598888073
5335,bem-vindos,1,0.017313520598888073
6793,gosta,1,0.017313520598888073
5348,persignaram-se,1,0.017313520598888073
5347,surgindo,1,0.017313520598888073
4791,disputavam,1,0.017313520598888073
5354,saltitava,1,0.017313520598888073
8850,demandava,1,0.017313520598888073
8859,singularidade,1,0.017313520598888073
4771,exercitados,1,0.017313520598888073
4770,desfeitas,1,0.017313520598888073
4768,espalhadas,1,0.017313520598888073
8860,aumentou,1,0.017313520598888073
4763,vestígios,1,0.017313520598888073
8861,procurou-os,1,0.017313520598888073
4761,percebem,1,0.017313520598888073
8862,descobri-los,1,0.017313520598888073
4758,pegadas,1,0.017313520598888073
4757,voltarem-lhe,1,0.017313520598888073
8863,supondo,1,0.017313520598888073
8839,percorrido,1,0.017313520598888073
8846,arrependido,1,0.017313520598888073
4754,desenharam-se,1,0.017313520598888073
8867,tramava,1,0.017313520598888073
8871,denunciava,1,0.017313520598888073
8868,dormem,1,0.017313520598888073
8845,concebesse,1,0.017313520598888073
4772,traçada,1,0.017313520598888073
8858,companheiras,1,0.017313520598888073
8847,persistido,1,0.017313520598888073
8855,cacarejar,1,0.017313520598888073
8869,trocavam,1,0.017313520598888073
4790,posse,1,0.017313520598888073
5297,sultão,1,0.017313520598888073
5362,catequizados,1,0.017313520598888073
5366,freqüentemente,1,0.017313520598888073
5367,faldas,1,0.017313520598888073
4789,compunha-se,1,0.017313520598888073
4787,trazida,1,0.017313520598888073
4783,colheita,1,0.017313520598888073
8857,desconfiou,1,0.017313520598888073
8848,estivessem,1,0.017313520598888073
8835,indícios,1,0.017313520598888073
4782,eminências,1,0.017313520598888073
4778,vizinhaças,1,0.017313520598888073
4777,agarrá-la,1,0.017313520598888073
8838,justificava,1,0.017313520598888073
4774,encarniçasse,1,0.017313520598888073
8856,agoureira,1,0.017313520598888073
7436,firmava,1,0.017313520598888073
5298,bagdá,1,0.017313520598888073
5296,detento,1,0.017313520598888073
9544,consumação,1,0.017313520598888073
6827,pulmões,1,0.017313520598888073
6826,cotovelos,1,0.017313520598888073
9537,aconselhava,1,0.017313520598888073
9538,aconselhado,1,0.017313520598888073
9539,tornar-se-ia,1,0.017313520598888073
9540,salvava,1,0.017313520598888073
9542,satânico,1,0.017313520598888073
6825,maciamente,1,0.017313520598888073
9543,fixando-se,1,0.017313520598888073
9545,planejara,1,0.017313520598888073
6828,parado,1,0.017313520598888073
6823,narizes,1,0.017313520598888073
9546,pô-lo,1,0.017313520598888073
9549,embalando-se,1,0.017313520598888073
9550,contávamos,1,0.017313520598888073
9551,abre-se,1,0.017313520598888073
6822,desajeitado,1,0.017313520598888073
8842,inspiraria,1,0.017313520598888073
7434,fixar-se,1,0.017313520598888073
6819,deitando,1,0.017313520598888073
9536,precipitariam,1,0.017313520598888073
9534,substituiriam,1,0.017313520598888073
4819,reanimá-la,1,0.017313520598888073
9519,observando-se,1,0.017313520598888073
9505,vicissitudes,1,0.017313520598888073
9507,respeitara,1,0.017313520598888073
9508,encarado,1,0.017313520598888073
9509,esvaecera,1,0.017313520598888073
9510,aparecido,1,0.017313520598888073
9511,suspensão,1,0.017313520598888073
9512,hostilidades,1,0.017313520598888073
9514,interesses,1,0.017313520598888073
9515,ódios,1,0.017313520598888073
9520,defenderem-se,1,0.017313520598888073
9532,defendida,1,0.017313520598888073
9521,constituíra,1,0.017313520598888073
9522,tenaz,1,0.017313520598888073
9523,incessantemente,1,0.017313520598888073
9524,entregava-os,1,0.017313520598888073
9525,excitados,1,0.017313520598888073
9526,sanguinários,1,0.017313520598888073
9529,assentada,1,0.017313520598888073
9530,acessível,1,0.017313520598888073
9531,capitulo,1,0.017313520598888073
6818,ervas-de-passarinho,1,0.017313520598888073
6820,bofes,1,0.017313520598888073
4798,saixê,1,0.017313520598888073
6809,combaterem,1,0.017313520598888073
4797,imitando,1,0.017313520598888073
7407,fitaram,1,0.017313520598888073
6807,veras,1,0.017313520598888073
7412,deixe,1,0.017313520598888073
7414,separemos,1,0.017313520598888073
6804,perdoara,1,0.017313520598888073
7418,desconfiado,1,0.017313520598888073
6802,ame,1,0.017313520598888073
7419,matou,1,0.017313520598888073
6801,matasses,1,0.017313520598888073
7420,olharem,1,0.017313520598888073
7421,soltarem,1,0.017313520598888073
6800,disser,1,0.017313520598888073
7422,caminharem,1,0.017313520598888073
7423,viu-os,1,0.017313520598888073
7424,prepares,1,0.017313520598888073
6799,zangues,1,0.017313520598888073
7427,passassem,1,0.017313520598888073
7428,evocar,1,0.017313520598888073
4796,sexta-feira,1,0.017313520598888073
7433,medita,1,0.017313520598888073
6797,receies,1,0.017313520598888073
5292,tomando-o,1,0.017313520598888073
5295,pertence-nos,1,0.017313520598888073
6796,votaste,1,0.017313520598888073
4799,sibiladas,1,0.017313520598888073
8844,admitia,1,0.017313520598888073
4802,representa,1,0.017313520598888073
4808,discutia,1,0.017313520598888073
4813,carga,1,0.017313520598888073
6815,surdiu,1,0.017313520598888073
6811,combatê-lo,1,0.017313520598888073
4815,uivando,1,0.017313520598888073
4816,lambendo-lhe,1,0.017313520598888073
4817,frias,1,0.017313520598888073
6814,avistado,1,0.017313520598888073
4809,clavinote,1,0.017313520598888073
4807,reis,1,0.017313520598888073
4806,assentara,1,0.017313520598888073
4818,ensangüentado,1,0.017313520598888073
6410,classe,1,0.017273810689257596
6422,trocarem,1,0.017273810689257596
6420,teriam,1,0.017273810689257596
6430,resquício,1,0.017273810689257596
6425,atribuís,1,0.017273810689257596
6411,atribuíam,1,0.017273810689257596
6432,corrompido,1,0.017273810689257596
6402,chama-me,1,0.017273810689257596
4032,rever-se,1,0.017273810689257596
6408,soara,1,0.017273810689257596
6434,retê-lo,1,0.017273810689257596
6403,lembrará,1,0.017273810689257596
6438,cuidaremos,1,0.017273810689257596
6413,cedesse,1,0.017273810689257596
6421,aparecerem,1,0.017273810689257596
6406,anteriores,1,0.017273810689257596
6442,vê-se,1,0.017273810689257596
6444,sutileza,1,0.017273810689257596
6424,imbecis,1,0.017273810689257596
6423,ei-lo,1,0.017273810689257596
4031,incomodar,1,0.017273810689257596
6409,supersticiosos,1,0.017273810689257596
4071,domar,1,0.017273810689257596
4088,vontades,1,0.017273810689257596
2529,vestia,1,0.017273810689257596
2457,fico,1,0.017273810689257596
2456,ouviste,1,0.017273810689257596
4078,ignorar,1,0.017273810689257596
4075,destruíra,1,0.017273810689257596
4073,inofensivo,1,0.017273810689257596
4072,deitá-lo,1,0.017273810689257596
4068,zangar,1,0.017273810689257596
4090,ramas,1,0.017273810689257596
4066,farfalhar,1,0.017273810689257596
4061,raiando,1,0.017273810689257596
2474,imitou,1,0.017273810689257596
4060,avisava,1,0.017273810689257596
2473,rosa,1,0.017273810689257596
4056,reanimar-se,1,0.017273810689257596
2460,cismando,1,0.017273810689257596
4051,botões,1,0.017273810689257596
4089,afastando,1,0.017273810689257596
2479,estremencendo,1,0.017273810689257596
4048,gracíola,1,0.017273810689257596
2514,encomendei,1,0.017273810689257596
2534,café,1,0.017273810689257596
2535,aberturas,1,0.017273810689257596
2537,estofo,1,0.017273810689257596
2539,preguilha,1,0.017273810689257596
2541,alvíssimo,1,0.017273810689257596
2518,moreninho,1,0.017273810689257596
2517,inveja,1,0.017273810689257596
2515,ir-te,1,0.017273810689257596
2508,contaste,1,0.017273810689257596
4094,embastidas,1,0.017273810689257596
2499,chegam,1,0.017273810689257596
2490,agasalhar,1,0.017273810689257596
2487,recém-nascidos,1,0.017273810689257596
2486,filhinhos,1,0.017273810689257596
2485,falam,1,0.017273810689257596
2484,mães,1,0.017273810689257596
4096,penetrasse,1,0.017273810689257596
2481,alisava,1,0.017273810689257596
4050,malvaísco,1,0.017273810689257596
2533,alamares,1,0.017273810689257596
2467,misturada,1,0.017273810689257596
4039,surpreendia,1,0.017273810689257596
2465,faceira,1,0.017273810689257596
4084,dágua,1,0.017273810689257596
4041,copas,1,0.017273810689257596
4042,cacto,1,0.017273810689257596
4047,úmida,1,0.017273810689257596
4086,esmero,1,0.017273810689257596
2468,estouvamento,1,0.017273810689257596
4040,indolentes,1,0.017273810689257596
4045,crestasse,1,0.017273810689257596
4044,destila,1,0.017273810689257596
4035,nascendo,1,0.017273810689257596
4037,nuvenzinhas,1,0.017273810689257596
4036,espreguiçava-se,1,0.017273810689257596
2471,apinhou,1,0.017273810689257596
4023,arrancado,1,0.017273810689257596
4079,sentisse,1,0.017273810689257596
4046,pétalas,1,0.017273810689257596
6236,assustou-se,4,0.017242943276596475
5166,disseram,5,0.017239888286571317
6279,torrente,9,0.017237665809937183
9193,preparam-se,1,0.01723428251834396
9192,retirastes,1,0.01723428251834396
9191,enormidade,1,0.01723428251834396
9190,escaparmos,1,0.01723428251834396
7599,chamara,1,0.01723428251834396
7602,labirinto,1,0.01723428251834396
9208,desejavam,1,0.01723428251834396
9228,excitação,1,0.01723428251834396
9227,fermentando,1,0.01723428251834396
9189,apelar,1,0.01723428251834396
7598,mínima,1,0.01723428251834396
7600,esvaecer-se,1,0.01723428251834396
9226,esgotou,1,0.01723428251834396
9188,preferimos,1,0.01723428251834396
7601,bordavam,1,0.01723428251834396
9215,morramos,1,0.01723428251834396
9196,aceitaremos,1,0.01723428251834396
9194,venham,1,0.01723428251834396
9202,defendendo-vos,1,0.01723428251834396
9217,fileira,1,0.01723428251834396
9207,deixava-se,1,0.01723428251834396
9218,radiantes,1,0.01723428251834396
9206,orgulhosa,1,0.01723428251834396
9182,aproximarem,1,0.01723428251834396
9203,pedimos,1,0.01723428251834396
9219,atordoamento,1,0.01723428251834396
9201,dai-nos,1,0.01723428251834396
7593,mostrava-se,1,0.01723428251834396
9200,obedeceremos,1,0.01723428251834396
9199,mandai,1,0.01723428251834396
9198,impuserdes,1,0.01723428251834396
7606,escondia-se,1,0.01723428251834396
7591,vira-a,1,0.01723428251834396
9195,receberei,1,0.01723428251834396
7592,dirigira,1,0.01723428251834396
7604,sinuosa,1,0.01723428251834396
9185,vomitavam,1,0.01723428251834396
7619,associara,1,0.01723428251834396
7613,conversai,1,0.01723428251834396
7622,cravada,1,0.01723428251834396
9216,combatendo,1,0.01723428251834396
7620,ficando,1,0.01723428251834396
7607,descobri-la,1,0.01723428251834396
7629,aceitá-lo,1,0.01723428251834396
7630,aceitaríeis,1,0.01723428251834396
9220,recorresse,1,0.01723428251834396
9221,eloqüência,1,0.01723428251834396
9211,repreendi,1,0.01723428251834396
7626,animou-se,1,0.01723428251834396
9213,pelejastes,1,0.01723428251834396
7617,suspeitou,1,0.01723428251834396
9183,queimadas,1,0.01723428251834396
7614,dizei-lhe,1,0.01723428251834396
7623,cingisse,1,0.01723428251834396
7612,tende,1,0.01723428251834396
7609,brejeiro,1,0.01723428251834396
9223,atribuiu,1,0.01723428251834396
9224,desgraças,1,0.01723428251834396
9209,elevou-os,1,0.01723428251834396
9186,viemo-nos,1,0.01723428251834396
7608,abraçavam-se,1,0.01723428251834396
7610,contar-mo,1,0.01723428251834396
9187,entregar,1,0.01723428251834396
9210,reconheço-vos,1,0.01723428251834396
1547,circunstância,4,0.017212189175885153
6074,exploraria,1,0.01715576642486631
6095,iniciado,1,0.01715576642486631
5598,enfermo,1,0.01715576642486631
5639,20,1,0.01715576642486631
5626,termos,1,0.01715576642486631
5624,rotulo,1,0.01715576642486631
6091,salário,1,0.01715576642486631
5638,demoram,1,0.01715576642486631
5641,terminado,1,0.01715576642486631
5597,colado,1,0.01715576642486631
5642,dominga,1,0.01715576642486631
6104,violentos,1,0.01715576642486631
5622,leu,1,0.01715576642486631
5596,debruçado,1,0.01715576642486631
6096,avaliou,1,0.01715576642486631
6097,serviriam,1,0.01715576642486631
5603,enregelado,1,0.01715576642486631
6103,monástica,1,0.01715576642486631
5604,viu-o,1,0.01715576642486631
5595,ta,1,0.01715576642486631
5643,páscoa,1,0.01715576642486631
6073,espanha,1,0.01715576642486631
6102,continência,1,0.01715576642486631
6086,achou-o,1,0.01715576642486631
6090,vendem,1,0.01715576642486631
6076,fastígio,1,0.01715576642486631
5612,tosca,1,0.01715576642486631
5628,exato,1,0.01715576642486631
5630,1587,1,0.01715576642486631
5631,jacobina,1,0.01715576642486631
6087,germinar,1,0.01715576642486631
5632,prataria,1,0.01715576642486631
5627,verídico,1,0.01715576642486631
5635,marcos,1,0.01715576642486631
5618,achatado,1,0.01715576642486631
5601,bruxuleia,1,0.01715576642486631
6083,ex-carmelita,1,0.01715576642486631
6088,proporções,1,0.01715576642486631
5617,estilhaços,1,0.01715576642486631
5636,balizas,1,0.01715576642486631
5607,convulsos,1,0.01715576642486631
5600,apaga,1,0.01715576642486631
5637,equinocial,1,0.01715576642486631
5621,selo,1,0.01715576642486631
5616,rolou,1,0.01715576642486631
6089,mercenários,1,0.01715576642486631
5608,tremeram,1,0.01715576642486631
6082,marcharia,1,0.01715576642486631
5609,circulando,1,0.01715576642486631
5615,quebrou-a,1,0.01715576642486631
6080,traçaria,1,0.01715576642486631
6079,formularia,1,0.01715576642486631
5633,existam,1,0.01715576642486631
5645,mercê,1,0.01715576642486631
6039,contentar-se,1,0.01715576642486631
2850,ditos,1,0.01715576642486631
2852,curiosos,1,0.01715576642486631
2853,novidades,1,0.01715576642486631
6041,rezar-me,1,0.01715576642486631
6042,dispenso-vos,1,0.01715576642486631
2801,partirá,1,0.01715576642486631
6044,descreveram,1,0.01715576642486631
6045,cerimônia,1,0.01715576642486631
2859,obtido,1,0.01715576642486631
2860,permissão,1,0.01715576642486631
2800,jesus,1,0.01715576642486631
2862,inclinar-se,1,0.01715576642486631
2863,eis-vos,1,0.01715576642486631
2864,tornastes,1,0.01715576642486631
6046,pondes,1,0.01715576642486631
6048,obstante,1,0.01715576642486631
2798,privar-vos,1,0.01715576642486631
6050,viravolta,1,0.01715576642486631
6051,zangado,1,0.01715576642486631
6053,iniciação,1,0.01715576642486631
6054,resmungava,1,0.01715576642486631
2794,excessivo,1,0.01715576642486631
2851,chistosos,1,0.01715576642486631
6040,deis,1,0.01715576642486631
2792,mereceu,1,0.01715576642486631
2848,tiroteio,1,0.01715576642486631
2819,distinguiu,1,0.01715576642486631
2821,apearam-se,1,0.01715576642486631
2828,inclinação,1,0.01715576642486631
2830,trocada,1,0.01715576642486631
2812,roca,1,0.01715576642486631
6038,secundo,1,0.01715576642486631
2811,avental,1,0.01715576642486631
2810,passe,1,0.01715576642486631
2836,lavrados,1,0.01715576642486631
2837,toscamente,1,0.01715576642486631
2838,bancos,1,0.01715576642486631
2842,restauração,1,0.01715576642486631
2809,desterro,1,0.01715576642486631
2843,aclamação,1,0.01715576642486631
2808,paterna,1,0.01715576642486631
2807,desterrar,1,0.01715576642486631
2806,fareis,1,0.01715576642486631
5594,nes,1,0.01715576642486631
2845,misturar-se,1,0.01715576642486631
2805,extravagâncias,1,0.01715576642486631
2847,recebidos,1,0.01715576642486631
6057,pertenceis,1,0.01715576642486631
2797,vejo-me,1,0.01715576642486631
2790,dava-lhe,1,0.01715576642486631
6069,apresentado,1,0.01715576642486631
5582,assassinei,1,0.01715576642486631
6072,inimiga,1,0.01715576642486631
5581,realizou-se,1,0.01715576642486631
5583,roubei,1,0.01715576642486631
5590,prometeis,1,0.01715576642486631
5572,meação,1,0.01715576642486631
5580,iníqua,1,0.01715576642486631
5648,extrema-unção,1,0.01715576642486631
5647,absolvição,1,0.01715576642486631
5577,balbuciadas,1,0.01715576642486631
6070,possuidor,1,0.01715576642486631
5562,prêmio,1,0.01715576642486631
5565,necessitando,1,0.01715576642486631
5566,auxiliasse,1,0.01715576642486631
5564,miramolim,1,0.01715576642486631
2780,baldada,1,0.01715576642486631
2783,doer-lhe,1,0.01715576642486631
5571,aceitei,1,0.01715576642486631
5570,riscos,1,0.01715576642486631
2786,parecesse,1,0.01715576642486631
5573,pacto,1,0.01715576642486631
5575,devorar,1,0.01715576642486631
6062,urdir,1,0.01715576642486631
5651,entregou-se,1,0.01715576642486631
5613,lavrada,1,0.01715576642486631
6067,passar-se,1,0.01715576642486631
6068,concertaria,1,0.01715576642486631
5574,erro,1,0.01715576642486631
8601,acendeu,4,0.01711962095149579
7363,deseja,2,0.01710735323544655
9660,enganaria,1,0.017077962495501843
9670,admirasse,1,0.017077962495501843
9661,correspondeu,1,0.017077962495501843
9671,expressa,1,0.017077962495501843
9673,contrariava,1,0.017077962495501843
9672,proibira,1,0.017077962495501843
9638,muita,1,0.017077962495501843
9639,ímpetos,1,0.017077962495501843
9662,enxugar,1,0.017077962495501843
9674,rondar,1,0.017077962495501843
9637,abjeto,1,0.017077962495501843
4292,ferrolho,1,0.017077962495501843
9668,dividia,1,0.017077962495501843
4289,riçados,1,0.017077962495501843
9658,procuraria,1,0.017077962495501843
4249,iluminaram,1,0.017077962495501843
4248,recendia,1,0.017077962495501843
9635,continham,1,0.017077962495501843
4291,fechou-se,1,0.017077962495501843
4290,chamem,1,0.017077962495501843
9634,quartola,1,0.017077962495501843
4251,ardentemente,1,0.017077962495501843
4255,estancou,1,0.017077962495501843
9664,planos,1,0.017077962495501843
9665,queimando-se,1,0.017077962495501843
4252,sorveu,1,0.017077962495501843
9666,excitar-lhes,1,0.017077962495501843
9636,gelou,1,0.017077962495501843
4246,opala,1,0.017077962495501843
4254,renascer,1,0.017077962495501843
9659,esvoaçar,1,0.017077962495501843
10434,levai-os,1,0.017077962495501843
9657,vampiro,1,0.017077962495501843
9641,subjugá-lo,1,0.017077962495501843
9654,abrindo-lhe,1,0.017077962495501843
10425,sentiram-se,1,0.017077962495501843
10448,realçou,1,0.017077962495501843
10426,desejam,1,0.017077962495501843
4277,chaminé,1,0.017077962495501843
10427,poupar-vos,1,0.017077962495501843
9653,lembraram-lhe,1,0.017077962495501843
10446,imponente,1,0.017077962495501843
10445,revestido,1,0.017077962495501843
10429,iniciativa,1,0.017077962495501843
10444,fulminará,1,0.017077962495501843
10443,confiais,1,0.017077962495501843
4275,coroava,1,0.017077962495501843
10442,salvareis,1,0.017077962495501843
10441,acreditai-me,1,0.017077962495501843
10440,expô-lo,1,0.017077962495501843
9652,esvoaçavam,1,0.017077962495501843
10430,aceitá-la,1,0.017077962495501843
10439,confiada,1,0.017077962495501843
10438,espiam,1,0.017077962495501843
10431,escrúpulos,1,0.017077962495501843
10432,cessavam,1,0.017077962495501843
10433,cedereis,1,0.017077962495501843
10437,oponho,1,0.017077962495501843
10435,prestam,1,0.017077962495501843
10424,consolai-vos,1,0.017077962495501843
4279,caseiros,1,0.017077962495501843
10450,sujeitou-se,1,0.017077962495501843
10460,admira,1,0.017077962495501843
10462,estarei,1,0.017077962495501843
4282,fecharam-se,1,0.017077962495501843
4261,dobrou,1,0.017077962495501843
9642,denunciaria,1,0.017077962495501843
9656,soltou-o,1,0.017077962495501843
9644,restasse,1,0.017077962495501843
9645,abortar,1,0.017077962495501843
9646,molhada,1,0.017077962495501843
10461,batemos,1,0.017077962495501843
4266,guiando-se,1,0.017077962495501843
9647,recuava,1,0.017077962495501843
4268,frescos,1,0.017077962495501843
10451,obedeço-vos,1,0.017077962495501843
10459,bater-vos,1,0.017077962495501843
9648,punhalada,1,0.017077962495501843
10458,prepararem,1,0.017077962495501843
10457,deu-lhes,1,0.017077962495501843
9650,estado,1,0.017077962495501843
10456,partiu-se,1,0.017077962495501843
9651,morcegos,1,0.017077962495501843
10453,voltaremos,1,0.017077962495501843
4272,saudáveis,1,0.017077962495501843
4273,penacho,1,0.017077962495501843
9655,cesura,1,0.017077962495501843
4244,cinzento,1,0.017077962495501843
4237,vacilantes,1,0.017077962495501843
6327,combatem,1,0.017077962495501843
6357,contará,1,0.017077962495501843
4208,tingia,1,0.017077962495501843
6329,modulava,1,0.017077962495501843
6328,trabalham,1,0.017077962495501843
6326,voltamos,1,0.017077962495501843
6325,vencemos,1,0.017077962495501843
6322,endecha,1,0.017077962495501843
4226,resistia,1,0.017077962495501843
6356,guardará,1,0.017077962495501843
4225,sucumbindo,1,0.017077962495501843
4224,gravitação,1,0.017077962495501843
4223,debateu-se,1,0.017077962495501843
4235,contraindo-se,1,0.017077962495501843
6347,torna,1,0.017077962495501843
4229,faltou,1,0.017077962495501843
4236,reerguer-se,1,0.017077962495501843
4230,retraindo,1,0.017077962495501843
6355,lembraria,1,0.017077962495501843
4212,espadanava,1,0.017077962495501843
6332,partem,1,0.017077962495501843
4219,manter-se,1,0.017077962495501843
4217,estorcendo,1,0.017077962495501843
6341,enterra,1,0.017077962495501843
4216,agarrar-se,1,0.017077962495501843
4214,desfalecia,1,0.017077962495501843
6334,império,1,0.017077962495501843
4241,cabuíba,1,0.017077962495501843
6348,despega,1,0.017077962495501843
6353,cachorrinhos,1,0.017077962495501843
6337,personificado,1,0.017077962495501843
8577,dentre,4,0.01706570216877066
886,barbacã,2,0.017064963909577263
8151,nácar,2,0.01705139023348824
8479,contai,2,0.017045055259264814
3001,ajoelharam-se,1,0.017039324571303874
11316,aponderara,1,0.017039324571303874
11317,pedir-lhe,1,0.017039324571303874
11318,duras,1,0.017039324571303874
11319,cruéis,1,0.017039324571303874
9587,remover,1,0.017039324571303874
9590,tijolo,1,0.017039324571303874
11320,tímidos,1,0.017039324571303874
11321,súplice,1,0.017039324571303874
9588,despertaria,1,0.017039324571303874
11314,injusta,1,0.017039324571303874
9631,comunicavam,1,0.017039324571303874
11311,amaram,1,0.017039324571303874
9591,divisão,1,0.017039324571303874
11303,salvasses,1,0.017039324571303874
11302,pedi-te,1,0.017039324571303874
11301,febril,1,0.017039324571303874
11300,deixaste,1,0.017039324571303874
11299,desfez-se,1,0.017039324571303874
9616,juízo,1,0.017039324571303874
9617,deitar-vos,1,0.017039324571303874
9615,transtornou-vos,1,0.017039324571303874
11306,careço,1,0.017039324571303874
9614,conteve-se,1,0.017039324571303874
11307,molhavam,1,0.017039324571303874
9613,avir,1,0.017039324571303874
9611,entregar-te,1,0.017039324571303874
11323,restando,1,0.017039324571303874
9610,ires,1,0.017039324571303874
11322,explosão,1,0.017039324571303874
9607,renegado,1,0.017039324571303874
9606,chegando-lhe,1,0.017039324571303874
9605,indagar,1,0.017039324571303874
9604,blasfemavam,1,0.017039324571303874
9600,reboco,1,0.017039324571303874
9599,possam,1,0.017039324571303874
9620,perspicácia,1,0.017039324571303874
9598,tirada,1,0.017039324571303874
11309,infiltra,1,0.017039324571303874
11310,reuna,1,0.017039324571303874
9596,assenta,1,0.017039324571303874
9595,mosquito,1,0.017039324571303874
9592,mediu,1,0.017039324571303874
3004,realçava,1,0.017039324571303874
9632,pregá-las,1,0.017039324571303874
3009,iluminados,1,0.017039324571303874
3087,saudade,1,0.017039324571303874
3083,dirigissem,1,0.017039324571303874
3040,precediam,1,0.017039324571303874
11312,precedido,1,0.017039324571303874
3041,suculenta,1,0.017039324571303874
3081,escutavam,1,0.017039324571303874
3080,tímidas,1,0.017039324571303874
3078,travou-se,1,0.017039324571303874
9622,pancada,1,0.017039324571303874
3077,ofereceria,1,0.017039324571303874
9624,fino,1,0.017039324571303874
3051,convite,1,0.017039324571303874
3052,regime,1,0.017039324571303874
3074,aventura,1,0.017039324571303874
9627,atemorizar-se,1,0.017039324571303874
3053,caseiro,1,0.017039324571303874
3054,chefes,1,0.017039324571303874
9626,pancadas,1,0.017039324571303874
3068,deva-se,1,0.017039324571303874
9625,auscultara,1,0.017039324571303874
11313,arrancara,1,0.017039324571303874
3058,ocupavam-se,1,0.017039324571303874
3059,cordoagem,1,0.017039324571303874
3060,marcenaria,1,0.017039324571303874
3084,diretamente,1,0.017039324571303874
11305,partirás,1,0.017039324571303874
3038,dispôs-se,1,0.017039324571303874
3020,recolhimento,1,0.017039324571303874
3036,abade,1,0.017039324571303874
3034,lançada,1,0.017039324571303874
9630,contentou-se,1,0.017039324571303874
9629,perdição,1,0.017039324571303874
9628,praticava,1,0.017039324571303874
3091,chamasse,1,0.017039324571303874
3031,mesura,1,0.017039324571303874
9633,exterminá-los,1,0.017039324571303874
3097,vejamos,1,0.017039324571303874
3019,concentravam,1,0.017039324571303874
3015,contemplá-la,1,0.017039324571303874
3011,torvo,1,0.017039324571303874
1793,fortemente,4,0.01702480867706647
8673,saísse,4,0.01701728562881852
4087,punha,4,0.017013471531524008
2326,passarinho,4,0.017011467251463783
2114,seguido,4,0.01700503752194071
10298,inúbias,1,0.017000861084686934
11670,anoiteceu,1,0.017000861084686934
11687,estremecem,1,0.017000861084686934
11686,precipitando-se,1,0.017000861084686934
11669,lutado,1,0.017000861084686934
11668,enegrecendo,1,0.017000861084686934
11667,contrastava,1,0.017000861084686934
